-1.0,-1.0,-1.0,1.1571,0.8347899999999999,116.35,0.57467,1.29401,1.3552,7.7537,1.4677,1004.43,10.6449
0.00188858,0.10940899999999999,-1.0,-1.0,-1.0,116.31299999999999,-1.0,1.2803,1.3396,-1.0,-1.0,998.7,-1.0
-1.0,0.11123499999999999,-1.0,-1.0,-1.0,-1.0,0.56929,1.27715,1.3367,-1.0,-1.0,-1.0,10.5898
-1.0,-1.0,-1.0,-1.0,0.82324,114.398,0.56508,1.26968,-1.0,7.7535,-1.0,989.64,-1.0
0.00184673,0.10989000000000002,0.00100402,-1.0,-1.0,-1.0,-1.0,1.27949,1.3305,-1.0,-1.0,977.59,-1.0
-1.0,-1.0,-1.0,-1.0,0.82915,114.641,-1.0,1.28062,1.3356,7.751,1.4432,-1.0,10.5998
0.00183689,0.11235999999999999,-1.0,1.158,0.8240200000000001,113.965,0.56684,-1.0,1.3228,7.7513,1.4346,984.69,-1.0
0.00184332,0.11111099999999999,-1.0,-1.0,0.83095,-1.0,0.56785,-1.0,-1.0,7.7513,-1.0,974.43,-1.0
0.00182398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.7516,-1.0,987.5,10.5765
0.00178015,-1.0,-1.0,-1.0,-1.0,114.975,-1.0,-1.0,-1.0,7.7537,1.4334,-1.0,10.5542
0.00180751,0.11068099999999999,-1.0,1.1643,-1.0,-1.0,0.56726,-1.0,-1.0,-1.0,1.4489,989.21,-1.0
0.00183486,-1.0,0.00097371,1.1726,-1.0,-1.0,0.5675399999999999,-1.0,1.3357,7.7535,-1.0,-1.0,-1.0
-1.0,0.112296,0.00096246,1.1657,0.8252700000000001,-1.0,-1.0,1.2817,1.3391,-1.0,1.4744,-1.0,10.5493
0.00176289,-1.0,0.00095694,1.1534,0.82634,-1.0,0.56614,-1.0,-1.0,-1.0,1.4744,-1.0,-1.0
-1.0,0.112045,0.00095969,-1.0,0.81455,114.67299999999999,-1.0,-1.0,1.3293,-1.0,1.4626,981.42,-1.0
-1.0,-1.0,0.00095877,-1.0,0.81394,114.539,-1.0,1.25971,-1.0,-1.0,1.4671,975.42,10.5086
0.00178015,-1.0,-1.0,1.1483,-1.0,115.755,0.55952,1.26367,-1.0,7.7568,-1.0,-1.0,10.4963
0.00179694,-1.0,0.00095057,-1.0,-1.0,-1.0,-1.0,1.26867,1.3278,7.7564,1.4601,-1.0,-1.0
-1.0,0.103199,0.00094518,-1.0,-1.0,-1.0,0.56405,1.27958,1.3305,-1.0,1.4641,-1.0,10.4594
-1.0,0.103573,0.00093197,-1.0,0.82704,-1.0,-1.0,1.28659,1.3342,-1.0,-1.0,970.57,-1.0
0.00175824,-1.0,0.00093284,1.1439,-1.0,116.90299999999999,0.56137,-1.0,1.3209,7.7573,-1.0,961.26,10.4466
-1.0,-1.0,0.0009311,1.1402,-1.0,117.86200000000001,0.56253,1.2843,1.3261,-1.0,-1.0,962.19,-1.0
-1.0,0.101833,-1.0,1.1432,0.8264299999999999,118.28200000000001,-1.0,1.2845,1.325,7.7567,-1.0,-1.0,10.4881
-1.0,0.101937,-1.0,-1.0,0.8320799999999999,-1.0,0.5675100000000001,1.29455,1.3352,7.7578,1.4561,970.47,-1.0
