-1.0,-1.0,-1.0,1.1649,0.75262,118.819,0.5067,1.21268,1.2565,7.78,1.4117,925.26,10.7761
0.00155618,0.077459,0.00088028,1.1699,0.7593300000000001,119.598,0.51284,1.22644,1.2637,7.7869,1.4182,926.29,10.7626
0.00159058,0.079239,0.00088652,1.1767,0.76374,119.29299999999999,0.51436,1.2315,1.2725,7.7887,1.4329,931.67,10.8652
0.00164069,0.07874,0.00089286,1.1755,0.769,118.785,0.51802,1.2365899999999999,1.2827,7.7911,1.4552,934.42,10.9655
0.00164069,0.0819,0.00089286,1.1777,0.76793,118.493,0.5159199999999999,1.2357799999999999,1.2801,7.7948,1.4536,938.41,10.9758
0.00164042,0.08090599999999999,0.00089047,1.1784,0.76959,119.45200000000001,0.51551,1.24186,1.2831,7.7977,1.4502,938.96,11.0234
0.00164365,0.080321,0.00087489,1.1772,0.77285,119.536,0.51722,1.24611,1.2877,7.7989,1.4549,938.01,11.0225
0.00163399,0.08058,0.00087489,1.1762,0.77499,120.5,0.51443,1.2483600000000001,1.2785,7.7979,1.4437,938.71,10.9618
0.00161355,0.080451,0.00087951,1.1702,0.77374,120.44,0.51103,1.24861,1.2779,7.7993,1.4463,939.92,10.9878
0.0015949,0.07761,-1.0,1.1681,0.77327,120.485,0.50907,1.24771,1.2762,7.7986,1.4398,938.23,10.9373
0.00159477,0.077882,-1.0,1.1746,0.7742399999999999,120.645,0.51005,1.24825,1.2776,7.801,1.4393,935.19,10.9878
0.00159617,0.07968099999999999,-1.0,1.1737,0.77237,120.54,0.5070899999999999,1.24571,1.2713,7.8044,1.4474,936.71,10.9182
0.0015748,0.077882,-1.0,1.1752,0.77275,121.33,0.50732,1.25021,1.2688,7.8104,1.44,936.41,10.9219
0.00158983,0.07861599999999999,-1.0,1.172,0.77115,121.225,0.5060899999999999,1.248,1.267,7.8075,1.438,936.1,10.8922
0.00156495,0.07773,-1.0,1.1759,0.77179,121.566,0.50579,1.24843,1.267,7.7976,1.4298,939.97,10.9082
0.00155642,0.076394,-1.0,1.1816,0.76777,121.538,0.50388,1.24053,1.2625,7.8003,1.4243,940.02,10.961
0.00155739,0.075758,-1.0,1.1824,0.7715,120.77600000000001,0.50832,1.2481799999999998,1.2794,7.8037,1.436,936.18,10.9482
0.00153434,0.074738,-1.0,1.1783,0.77048,120.975,0.50749,1.2439799999999999,1.2862,7.8066,1.4291,935.9,10.9916
0.00154918,0.075643,-1.0,1.1798,0.77461,121.541,0.51027,1.2535,1.2948,7.8094,1.4388,940.83,11.0468
0.00155099,0.075472,-1.0,1.1816,0.7723899999999999,121.815,0.51045,1.25289,1.2945,7.8116,1.4343,940.76,11.0948
0.0015499,0.076046,-1.0,1.1814,0.7720100000000001,121.73200000000001,0.5098,1.25321,1.2948,7.8103,1.4515,942.86,11.0515
0.00153728,0.07485,-1.0,1.1792,0.76931,121.031,0.50997,1.24704,1.2921,7.8083,1.459,941.85,11.0412
0.00151469,0.073638,-1.0,1.1755,0.768,120.676,0.5079899999999999,1.2428700000000001,1.2912,7.8048,1.4675,936.65,10.986
0.00154871,0.073206,-1.0,1.1838,0.77166,121.031,0.50855,1.24768,1.2909,7.8072,1.4713,937.29,11.0019
0.00153989,0.075245,-1.0,1.1818,0.77328,120.346,0.51021,1.24821,1.2872,7.8092,1.463,935.71,10.9325
0.00153081,0.073206,-1.0,1.182,0.7710899999999999,120.355,0.5078,1.2416,1.2873,7.8093,1.4711,932.91,10.9242
0.00152963,0.07326,-1.0,1.1852,0.7680600000000001,120.656,0.50765,1.23987,1.2845,7.8133,1.4598,933.23,10.9437
0.00152439,0.07391,-1.0,1.1853,0.76718,121.196,0.51058,1.24729,1.2802,7.8144,1.457,934.78,10.9648
0.00150489,0.072254,-1.0,1.1739,0.7690100000000001,121.59700000000001,0.51266,1.2488299999999999,1.2879,7.8133,1.463,934.63,10.9608
0.00150478,0.07256900000000001,-1.0,1.1746,0.77144,121.78399999999999,0.51353,1.2533100000000001,1.2943,7.8141,1.4591,937.43,11.0084
0.00149746,0.072516,-1.0,1.1686,0.76791,121.236,0.5143300000000001,1.24891,1.2864,7.8144,1.4519,939.39,10.9934
0.00149644,0.071633,-1.0,1.166,0.76189,120.803,0.50953,1.2399,1.2765,7.8136,1.44,938.81,10.9176
